Module	Entry Function	Relevant Properties
drivers-media-tuners-xc5000-ko_main0.c	main	1
drivers-media-usb-airspy-airspy-ko_main0.c	main	4
drivers-media-usb-as102-dvb-as102-ko_main0.c	main	1
drivers-media-usb-au0828-au0828-ko_main0.c	main	5
drivers-media-usb-b2c2-b2c2-flexcop-usb-ko_main0.c	main	2
drivers-media-usb-cpia2-cpia2-ko_main0.c	main	3
drivers-media-usb-cx231xx-cx231xx-alsa-ko_main0.c	main	2
drivers-media-usb-cx231xx-cx231xx-dvb-ko_main0.c	main	2
drivers-media-usb-cx231xx-cx231xx-ko_main0.c	main	0
drivers-media-usb-dvb-usb-dvb-usb-a800-ko_main0.c	main	0
drivers-media-usb-dvb-usb-dvb-usb-af9005-ko_main0.c	main	1
drivers-media-usb-dvb-usb-dvb-usb-az6027-ko_main0.c	main	1
drivers-media-usb-dvb-usb-dvb-usb-cinergyT2-ko_main0.c	main	0
drivers-media-usb-dvb-usb-dvb-usb-cxusb-ko_main0.c	main	2
drivers-media-usb-dvb-usb-dvb-usb-dib0700-ko_main0.c	main	2
drivers-media-usb-dvb-usb-dvb-usb-dibusb-common-ko_main0.c	main	0
drivers-media-usb-dvb-usb-dvb-usb-dibusb-mb-ko_main0.c	main	0
drivers-media-usb-dvb-usb-dvb-usb-dibusb-mc-ko_main0.c	main	0
drivers-media-usb-dvb-usb-dvb-usb-digitv-ko_main0.c	main	1
drivers-media-usb-dvb-usb-dvb-usb-dtt200u-ko_main0.c	main	0
drivers-media-usb-dvb-usb-dvb-usb-dtv5100-ko_main0.c	main	1
drivers-media-usb-dvb-usb-dvb-usb-dw2102-ko_main0.c	main	1
drivers-media-usb-dvb-usb-dvb-usb-friio-ko_main0.c	main	1
drivers-media-usb-dvb-usb-dvb-usb-gp8psk-ko_main0.c	main	1
drivers-media-usb-dvb-usb-dvb-usb-m920x-ko_main0.c	main	1
drivers-media-usb-dvb-usb-dvb-usb-nova-t-usb2-ko_main0.c	main	0
drivers-media-usb-dvb-usb-dvb-usb-opera-ko_main0.c	main	1
drivers-media-usb-dvb-usb-dvb-usb-pctv452e-ko_main0.c	main	1
drivers-media-usb-dvb-usb-dvb-usb-technisat-usb2-ko_main0.c	main	1
drivers-media-usb-dvb-usb-dvb-usb-ttusb2-ko_main0.c	main	1
drivers-media-usb-dvb-usb-dvb-usb-umt-010-ko_main0.c	main	0
drivers-media-usb-dvb-usb-dvb-usb-vp702x-ko_main0.c	main	1
drivers-media-usb-dvb-usb-dvb-usb-vp7045-ko_main0.c	main	1
drivers-media-usb-dvb-usb-v2-dvb-usb-af9015-ko_main0.c	main	1
drivers-media-usb-dvb-usb-v2-dvb-usb-af9035-ko_main0.c	main	2
drivers-media-usb-dvb-usb-v2-dvb-usb-anysee-ko_main0.c	main	2
drivers-media-usb-dvb-usb-v2-dvb-usb-au6610-ko_main0.c	main	0
drivers-media-usb-dvb-usb-v2-dvb-usb-az6007-ko_main0.c	main	1
drivers-media-usb-dvb-usb-v2-dvb-usb-ce6230-ko_main0.c	main	0
drivers-media-usb-dvb-usb-v2-dvb-usb-dvbsky-ko_main0.c	main	2
drivers-media-usb-dvb-usb-v2-dvb-usb-ec168-ko_main0.c	main	0
drivers-media-usb-dvb-usb-v2-dvb-usb-gl861-ko_main0.c	main	0
drivers-media-usb-dvb-usb-v2-dvb-usb-lmedm04-ko_main0.c	main	3
drivers-media-usb-dvb-usb-v2-dvb-usb-mxl111sf-ko_main0.c	main	0
drivers-media-usb-dvb-usb-v2-dvb-usb-rtl28xxu-ko_main0.c	main	1
drivers-media-usb-dvb-usb-v2-mxl111sf-demod-ko_main0.c	main	0
drivers-media-usb-em28xx-em28xx-alsa-ko_main0.c	main	4
drivers-media-usb-em28xx-em28xx-dvb-ko_main0.c	main	2
drivers-media-usb-em28xx-em28xx-rc-ko_main0.c	main	0
drivers-media-usb-em28xx-em28xx-v4l-ko_main0.c	main	2
drivers-media-usb-go7007-go7007-ko_main0.c	main	2
drivers-media-usb-go7007-go7007-loader-ko_main0.c	main	1
drivers-media-usb-go7007-go7007-usb-ko_main0.c	main	2
drivers-media-usb-go7007-s2250-ko_main0.c	main	1
drivers-media-usb-gspca-gl860-gspca_gl860-ko_main0.c	main	1
drivers-media-usb-gspca-gspca_benq-ko_main0.c	main	2
drivers-media-usb-gspca-gspca_conex-ko_main0.c	main	1
drivers-media-usb-gspca-gspca_cpia1-ko_main0.c	main	0
drivers-media-usb-gspca-gspca_dtcs033-ko_main0.c	main	0
drivers-media-usb-gspca-gspca_etoms-ko_main0.c	main	0
drivers-media-usb-gspca-gspca_finepix-ko_main0.c	main	1
drivers-media-usb-gspca-gspca_jeilinj-ko_main0.c	main	1
drivers-media-usb-gspca-gspca_jl2005bcd-ko_main0.c	main	1
drivers-media-usb-gspca-gspca_kinect-ko_main0.c	main	0
drivers-media-usb-gspca-gspca_konica-ko_main0.c	main	2
drivers-media-usb-gspca-gspca_main-ko_main0.c	main	4
drivers-media-usb-gspca-gspca_mars-ko_main0.c	main	0
drivers-media-usb-gspca-gspca_mr97310a-ko_main0.c	main	0
drivers-media-usb-gspca-gspca_nw80x-ko_main0.c	main	0
drivers-media-usb-gspca-gspca_ov519-ko_main0.c	main	1
drivers-media-usb-gspca-gspca_ov534_9-ko_main0.c	main	0
drivers-media-usb-gspca-gspca_ov534-ko_main0.c	main	0
drivers-media-usb-gspca-gspca_pac207-ko_main0.c	main	0
drivers-media-usb-gspca-gspca_pac7302-ko_main0.c	main	1
drivers-media-usb-gspca-gspca_pac7311-ko_main0.c	main	0
drivers-media-usb-gspca-gspca_se401-ko_main0.c	main	0
drivers-media-usb-gspca-gspca_sn9c2028-ko_main0.c	main	0
drivers-media-usb-gspca-gspca_sn9c20x-ko_main0.c	main	1
drivers-media-usb-gspca-gspca_sonixb-ko_main0.c	main	0
drivers-media-usb-gspca-gspca_sonixj-ko_main0.c	main	1
drivers-media-usb-gspca-gspca_spca1528-ko_main0.c	main	0
drivers-media-usb-gspca-gspca_spca500-ko_main0.c	main	0
drivers-media-usb-gspca-gspca_spca501-ko_main0.c	main	1
drivers-media-usb-gspca-gspca_spca505-ko_main0.c	main	1
drivers-media-usb-gspca-gspca_spca506-ko_main0.c	main	0
drivers-media-usb-gspca-gspca_spca508-ko_main0.c	main	0
drivers-media-usb-gspca-gspca_spca561-ko_main0.c	main	0
drivers-media-usb-gspca-gspca_sq905c-ko_main0.c	main	1
drivers-media-usb-gspca-gspca_sq905-ko_main0.c	main	1
drivers-media-usb-gspca-gspca_sq930x-ko_main0.c	main	0
drivers-media-usb-gspca-gspca_stk014-ko_main0.c	main	0
drivers-media-usb-gspca-gspca_stk1135-ko_main0.c	main	0
drivers-media-usb-gspca-gspca_stv0680-ko_main0.c	main	1
drivers-media-usb-gspca-gspca_sunplus-ko_main0.c	main	0
drivers-media-usb-gspca-gspca_t613-ko_main0.c	main	0
drivers-media-usb-gspca-gspca_topro-ko_main0.c	main	1
drivers-media-usb-gspca-gspca_touptek-ko_main0.c	main	1
drivers-media-usb-gspca-gspca_tv8532-ko_main0.c	main	0
drivers-media-usb-gspca-gspca_vc032x-ko_main0.c	main	1
drivers-media-usb-gspca-gspca_vicam-ko_main0.c	main	1
drivers-media-usb-gspca-gspca_xirlink_cit-ko_main0.c	main	1
drivers-media-usb-gspca-gspca_zc3xx-ko_main0.c	main	1
drivers-media-usb-gspca-m5602-gspca_m5602-ko_main0.c	main	1
drivers-media-usb-gspca-stv06xx-gspca_stv06xx-ko_main0.c	main	0
drivers-media-usb-hackrf-hackrf-ko_main0.c	main	4
drivers-media-usb-msi2500-msi2500-ko_main0.c	main	4
drivers-media-usb-pvrusb2-pvrusb2-ko_main0.c	main	0
drivers-media-usb-pwc-pwc-ko_main0.c	main	4
drivers-media-usb-s2255-s2255drv-ko_main0.c	main	4
drivers-media-usb-siano-smsusb-ko_main0.c	main	0
drivers-media-usb-stk1160-stk1160-ko_main0.c	main	4
drivers-media-usb-stkwebcam-stkwebcam-ko_main0.c	main	3
drivers-media-usb-tm6000-tm6000-alsa-ko_main0.c	main	0
drivers-media-usb-tm6000-tm6000-dvb-ko_main0.c	main	1
drivers-media-usb-tm6000-tm6000-ko_main0.c	main	4
drivers-media-usb-ttusb-budget-dvb-ttusb-budget-ko_main0.c	main	2
drivers-media-usb-ttusb-dec-ttusbdecfe-ko_main0.c	main	0
drivers-media-usb-ttusb-dec-ttusb_dec-ko_main0.c	main	4
drivers-media-usb-usbtv-usbtv-ko_main0.c	main	4
drivers-media-usb-uvc-uvcvideo-ko_main0.c	main	5
drivers-media-usb-zr364xx-zr364xx-ko_main0.c	main	2
drivers-media-v4l2-core-tuner-ko_main0.c	main	0
drivers-media-v4l2-core-videobuf2-dma-contig-ko_main0.c	main	1
drivers-media-v4l2-core-videobuf2-dma-sg-ko_main0.c	main	1
drivers-media-v4l2-core-videobuf2-memops-ko_main0.c	main	0
drivers-media-v4l2-core-videobuf2-vmalloc-ko_main0.c	main	1
drivers-media-v4l2-core-videobuf-dma-contig-ko_main0.c	main	1
drivers-media-v4l2-core-videobuf-dma-sg-ko_main0.c	main	1
drivers-media-v4l2-core-videobuf-vmalloc-ko_main0.c	main	1
drivers-media-v4l2-core-videodev-ko_main0.c	main	5
drivers-memstick-core-memstick-ko_main0.c	main	3
drivers-memstick-core-ms_block-ko_main0.c	main	2
drivers-memstick-core-mspro_block-ko_main0.c	main	2
drivers-memstick-host-jmb38x_ms-ko_main0.c	main	2
drivers-memstick-host-r592-ko_main0.c	main	2
drivers-memstick-host-rtsx_pci_ms-ko_main0.c	main	1
drivers-memstick-host-rtsx_usb_ms-ko_main0.c	main	1
drivers-memstick-host-tifm_ms-ko_main0.c	main	1
drivers-message-fusion-mptbase-ko_main0.c	main	3
drivers-message-fusion-mptctl-ko_main0.c	main	2
drivers-message-fusion-mptfc-ko_main0.c	main	1
drivers-message-fusion-mptlan-ko_main0.c	main	2
drivers-message-fusion-mptsas-ko_main0.c	main	2
drivers-message-fusion-mptspi-ko_main0.c	main	2
drivers-mfd-arizona-i2c-ko_main0.c	main	0
drivers-mfd-arizona-spi-ko_main0.c	main	0
drivers-mfd-bcm590xx-ko_main0.c	main	0
drivers-mfd-cros_ec_i2c-ko_main0.c	main	0
drivers-mfd-cs5535-mfd-ko_main0.c	main	0
drivers-mfd-dln2-ko_main0.c	main	3
drivers-mfd-htc-pasic3-ko_main0.c	main	0
drivers-mfd-janz-cmodio-ko_main0.c	main	0
drivers-mfd-kempld-core-ko_main0.c	main	1
drivers-mfd-lm3533-core-ko_main0.c	main	0
drivers-mfd-lp3943-ko_main0.c	main	0
drivers-mfd-lpc_ich-ko_main0.c	main	0
drivers-mfd-lpc_sch-ko_main0.c	main	0
drivers-mfd-mc13xxx-core-ko_main0.c	main	1
drivers-mfd-mc13xxx-i2c-ko_main0.c	main	0
drivers-mfd-mc13xxx-spi-ko_main0.c	main	0
drivers-mfd-menf21bmc-ko_main0.c	main	0
drivers-mfd-pcf50633-adc-ko_main0.c	main	1
drivers-mfd-pcf50633-ko_main0.c	main	0
drivers-mfd-rdc321x-southbridge-ko_main0.c	main	0
drivers-mfd-retu-mfd-ko_main0.c	main	1
drivers-mfd-rn5t618-ko_main0.c	main	0
drivers-mfd-rtsx_pci-ko_main0.c	main	3
drivers-mfd-rtsx_usb-ko_main0.c	main	2
drivers-mfd-si476x-core-ko_main0.c	main	0
drivers-mfd-sm501-ko_main0.c	main	2
drivers-mfd-ti_am335x_tscadc-ko_main0.c	main	0
drivers-mfd-timberdale-ko_main0.c	main	0
drivers-mfd-tps6105x-ko_main0.c	main	1
drivers-mfd-tps65010-ko_main0.c	main	2
drivers-mfd-tps6507x-ko_main0.c	main	0
drivers-mfd-tps65217-ko_main0.c	main	0
drivers-mfd-tps65218-ko_main0.c	main	0
drivers-mfd-ucb1400_core-ko_main0.c	main	0
drivers-mfd-viperboard-ko_main0.c	main	1
drivers-mfd-vx855-ko_main0.c	main	0
drivers-mfd-wl1273-core-ko_main0.c	main	0
drivers-mfd-wm8994-core-ko_main0.c	main	0
drivers-mfd-wm8994-irq-ko_main0.c	main	1
drivers-mfd-wm8994-regmap-ko_main0.c	main	0
drivers-misc-ad525x_dpot-i2c-ko_main0.c	main	0
drivers-misc-ad525x_dpot-ko_main0.c	main	0
drivers-misc-ad525x_dpot-spi-ko_main0.c	main	0
drivers-misc-apds9802als-ko_main0.c	main	1
drivers-misc-apds990x-ko_main0.c	main	2
drivers-misc-atmel-ssc-ko_main0.c	main	1
drivers-misc-bh1770glc-ko_main0.c	main	2
drivers-misc-bh1780gli-ko_main0.c	main	0
drivers-misc-bmp085-i2c-ko_main0.c	main	0
drivers-misc-bmp085-spi-ko_main0.c	main	0
drivers-misc-c2port-c2port-duramar2150-ko_main0.c	main	1
drivers-misc-c2port-core-ko_main0.c	main	1
drivers-misc-cb710-cb710-ko_main0.c	main	2
drivers-misc-cs5535-mfgpt-ko_main0.c	main	1
drivers-misc-ds1682-ko_main0.c	main	0
drivers-misc-dummy-irq-ko_main0.c	main	1
drivers-misc-eeprom-at24-ko_main0.c	main	0
drivers-misc-eeprom-at25-ko_main0.c	main	0
drivers-misc-eeprom-eeprom_93xx46-ko_main0.c	main	0
drivers-misc-eeprom-eeprom-ko_main0.c	main	1
drivers-misc-eeprom-max6875-ko_main0.c	main	1
drivers-misc-enclosure-ko_main0.c	main	1
drivers-misc-fsa9480-ko_main0.c	main	1
drivers-misc-genwqe-genwqe_card-ko_main0.c	main	2
drivers-misc-hmc6352-ko_main0.c	main	0
drivers-misc-hpilo-ko_main0.c	main	3
drivers-misc-ibmasm-ibmasm-ko_main0.c	main	1
drivers-misc-ics932s401-ko_main0.c	main	0
drivers-misc-ioc4-ko_main0.c	main	1
drivers-misc-isl29003-ko_main0.c	main	1
drivers-misc-isl29020-ko_main0.c	main	0
drivers-misc-lattice-ecp3-config-ko_main0.c	main	0
drivers-misc-lis3lv02d-lis3lv02d_i2c-ko_main0.c	main	0
drivers-misc-lis3lv02d-lis3lv02d-ko_main0.c	main	2
drivers-misc-lkdtm-ko_main0.c	main	1
drivers-misc-mei-mei-me-ko_main0.c	main	0
drivers-misc-mei-mei-txe-ko_main0.c	main	0
drivers-misc-mic-bus-mic_bus-ko_main0.c	main	0
drivers-misc-mic-card-mic_card-ko_main0.c	main	0
drivers-misc-mic-host-mic_host-ko_main0.c	main	4
drivers-misc-pch_phub-ko_main0.c	main	1
drivers-misc-phantom-ko_main0.c	main	4
drivers-misc-pti-ko_main0.c	main	1
drivers-misc-sgi-gru-gru-ko_main0.c	main	4
drivers-misc-sgi-xp-xpc-ko_main0.c	main	3
drivers-misc-sgi-xp-xp-ko_main0.c	main	0
drivers-misc-sgi-xp-xpnet-ko_main0.c	main	2
drivers-misc-ti_dac7512-ko_main0.c	main	0
drivers-misc-tifm_7xx1-ko_main0.c	main	2
drivers-misc-tifm_core-ko_main0.c	main	2
drivers-misc-ti-st-st_drv-ko_main0.c	main	1
drivers-misc-tsl2550-ko_main0.c	main	0
drivers-misc-vmw_balloon-ko_main0.c	main	0
drivers-mmc-card-mmc_block-ko_main0.c	main	2
drivers-mmc-card-mmc_test-ko_main0.c	main	1
drivers-mmc-card-sdio_uart-ko_main0.c	main	2
drivers-mmc-core-mmc_core-ko_main0.c	main	1
drivers-mmc-host-android-goldfish-ko_main0.c	main	1
drivers-mmc-host-cb710-mmc-ko_main0.c	main	1
drivers-mmc-host-dw_mmc-exynos-ko_main0.c	main	0
drivers-mmc-host-dw_mmc-k3-ko_main0.c	main	0
drivers-mmc-host-dw_mmc-ko_main0.c	main	2
drivers-mmc-host-dw_mmc-pci-ko_main0.c	main	0
drivers-mmc-host-dw_mmc-pltfm-ko_main0.c	main	0
drivers-mmc-host-mmc_spi-ko_main0.c	main	1
drivers-mmc-host-omap_hsmmc-ko_main0.c	main	2
drivers-mmc-host-rtsx_pci_sdmmc-ko_main0.c	main	1
drivers-mmc-host-rtsx_usb_sdmmc-ko_main0.c	main	1
drivers-mmc-host-sdhci-acpi-ko_main0.c	main	0
drivers-mmc-host-sdhci-ko_main0.c	main	2
drivers-mmc-host-sdhci-pci-ko_main0.c	main	1
drivers-mmc-host-sdhci-pltfm-ko_main0.c	main	0
drivers-mmc-host-sdhci-pxav2-ko_main0.c	main	0
drivers-mmc-host-sdhci-pxav3-ko_main0.c	main	0
drivers-mmc-host-sdricoh_cs-ko_main0.c	main	0
drivers-mmc-host-sh_mmcif-ko_main0.c	main	3
drivers-mmc-host-tifm_sd-ko_main0.c	main	1
drivers-mmc-host-toshsd-ko_main0.c	main	2
drivers-mmc-host-usdhi6rol0-ko_main0.c	main	1
drivers-mmc-host-ushc-ko_main0.c	main	2
drivers-mmc-host-via-sdmmc-ko_main0.c	main	2
drivers-mmc-host-vub300-ko_main0.c	main	5
drivers-mmc-host-wbsd-ko_main0.c	main	2
drivers-mtd-ar7part-ko_main0.c	main	0
drivers-mtd-chips-cfi_cmdset_0001-ko_main0.c	main	1
drivers-mtd-chips-cfi_cmdset_0002-ko_main0.c	main	1
drivers-mtd-chips-cfi_cmdset_0020-ko_main0.c	main	0
drivers-mtd-cmdlinepart-ko_main0.c	main	0
drivers-mtd-devices-block2mtd-ko_main0.c	main	0
drivers-mtd-devices-docg3-ko_main0.c	main	0
drivers-mtd-devices-m25p80-ko_main0.c	main	0
drivers-mtd-devices-mtd_dataflash-ko_main0.c	main	0
drivers-mtd-devices-mtdram-ko_main0.c	main	0
drivers-mtd-devices-phram-ko_main0.c	main	0
drivers-mtd-devices-pmc551-ko_main0.c	main	0
drivers-mtd-devices-slram-ko_main0.c	main	0
drivers-mtd-devices-sst25l-ko_main0.c	main	0
drivers-mtd-ftl-ko_main0.c	main	0
drivers-mtd-inftl-ko_main0.c	main	0
drivers-mtd-maps-amd76xrom-ko_main0.c	main	0
drivers-mtd-maps-ck804xrom-ko_main0.c	main	0
drivers-mtd-maps-esb2rom-ko_main0.c	main	0
drivers-mtd-maps-gpio-addr-flash-ko_main0.c	main	0
drivers-mtd-maps-ichxrom-ko_main0.c	main	0
drivers-mtd-maps-intel_vr_nor-ko_main0.c	main	0
drivers-mtd-maps-l440gx-ko_main0.c	main	1
drivers-mtd-maps-latch-addr-flash-ko_main0.c	main	0
drivers-mtd-maps-netsc520-ko_main0.c	main	0
drivers-mtd-maps-nettel-ko_main0.c	main	0
drivers-mtd-maps-pci-ko_main0.c	main	0
drivers-mtd-maps-pcmciamtd-ko_main0.c	main	0
drivers-mtd-maps-physmap-ko_main0.c	main	0
drivers-mtd-maps-plat-ram-ko_main0.c	main	0
drivers-mtd-maps-sbc_gxx-ko_main0.c	main	1
drivers-mtd-maps-sc520cdp-ko_main0.c	main	0
drivers-mtd-maps-scb2_flash-ko_main0.c	main	0
drivers-mtd-maps-ts5500_flash-ko_main0.c	main	0
drivers-mtd-mtd_blkdevs-ko_main0.c	main	3
drivers-mtd-mtdblock-ko_main0.c	main	1
drivers-mtd-mtdblock_ro-ko_main0.c	main	0
drivers-mtd-mtd-ko_main0.c	main	4
drivers-mtd-mtdoops-ko_main0.c	main	0
drivers-mtd-mtdswap-ko_main0.c	main	0
drivers-mtd-nand-cafe_nand-ko_main0.c	main	1
drivers-mtd-nand-denali_dt-ko_main0.c	main	0
drivers-mtd-nand-denali-ko_main0.c	main	2
drivers-mtd-nand-denali_pci-ko_main0.c	main	0
drivers-mtd-nand-diskonchip-ko_main0.c	main	0
drivers-mtd-nand-docg4-ko_main0.c	main	0
drivers-mtd-nand-gpio-ko_main0.c	main	0
drivers-mtd-nand-hisi504_nand-ko_main0.c	main	1
drivers-mtd-nand-nand-ko_main0.c	main	0
drivers-mtd-nand-nandsim-ko_main0.c	main	0
drivers-mtd-nand-plat_nand-ko_main0.c	main	0
drivers-mtd-nand-r852-ko_main0.c	main	2
drivers-mtd-nand-sh_flctl-ko_main0.c	main	1
drivers-mtd-nftl-ko_main0.c	main	0
drivers-mtd-onenand-generic-ko_main0.c	main	0
drivers-mtd-onenand-onenand-ko_main0.c	main	1
drivers-mtd-redboot-ko_main0.c	main	0
drivers-mtd-rfd_ftl-ko_main0.c	main	0
drivers-mtd-sm_ftl-ko_main0.c	main	2
drivers-mtd-ssfdc-ko_main0.c	main	0
drivers-mtd-tests-mtd_nandbiterrs-ko_main0.c	main	0
drivers-mtd-tests-mtd_nandecctest-ko_main0.c	main	0
drivers-mtd-tests-mtd_oobtest-ko_main0.c	main	0
drivers-mtd-tests-mtd_pagetest-ko_main0.c	main	0
drivers-mtd-tests-mtd_readtest-ko_main0.c	main	0
drivers-mtd-tests-mtd_speedtest-ko_main0.c	main	0
drivers-mtd-tests-mtd_stresstest-ko_main0.c	main	0
drivers-mtd-tests-mtd_subpagetest-ko_main0.c	main	0
drivers-mtd-tests-mtd_torturetest-ko_main0.c	main	0
drivers-mtd-ubi-gluebi-ko_main0.c	main	1
drivers-net-appletalk-ipddp-ko_main0.c	main	2
drivers-net-arcnet-arcnet-ko_main0.c	main	3
drivers-net-arcnet-arc-rawmode-ko_main0.c	main	0
drivers-net-arcnet-arc-rimi-ko_main0.c	main	1
drivers-net-arcnet-capmode-ko_main0.c	main	0
drivers-net-arcnet-com20020_cs-ko_main0.c	main	0
drivers-net-arcnet-com20020-ko_main0.c	main	0
drivers-net-arcnet-com20020-pci-ko_main0.c	main	0
drivers-net-arcnet-com90io-ko_main0.c	main	1
drivers-net-arcnet-com90xx-ko_main0.c	main	1
drivers-net-arcnet-rfc1051-ko_main0.c	main	0
drivers-net-arcnet-rfc1201-ko_main0.c	main	0
drivers-net-caif-caif_hsi-ko_main0.c	main	1
drivers-net-caif-caif_serial-ko_main0.c	main	1
drivers-net-caif-caif_virtio-ko_main0.c	main	2
drivers-net-caif-cfspi_slave-ko_main0.c	main	1
drivers-net-can-at91_can-ko_main0.c	main	1
drivers-net-can-can-dev-ko_main0.c	main	0
drivers-net-can-cc770-cc770_isa-ko_main0.c	main	0
drivers-net-can-cc770-cc770-ko_main0.c	main	1
drivers-net-can-cc770-cc770_platform-ko_main0.c	main	0
drivers-net-can-c_can-c_can-ko_main0.c	main	1
drivers-net-can-c_can-c_can_pci-ko_main0.c	main	0
drivers-net-can-c_can-c_can_platform-ko_main0.c	main	0
drivers-net-can-janz-ican3-ko_main0.c	main	2
drivers-net-can-m_can-m_can-ko_main0.c	main	1
drivers-net-can-pch_can-ko_main0.c	main	1
drivers-net-can-sja1000-ems_pci-ko_main0.c	main	0
drivers-net-can-sja1000-ems_pcmcia-ko_main0.c	main	1
drivers-net-can-sja1000-kvaser_pci-ko_main0.c	main	0
drivers-net-can-sja1000-peak_pci-ko_main0.c	main	0
drivers-net-can-sja1000-peak_pcmcia-ko_main0.c	main	1
drivers-net-can-sja1000-plx_pci-ko_main0.c	main	0
drivers-net-can-sja1000-sja1000_isa-ko_main0.c	main	0
drivers-net-can-sja1000-sja1000-ko_main0.c	main	2
drivers-net-can-sja1000-sja1000_platform-ko_main0.c	main	0
drivers-net-can-slcan-ko_main0.c	main	1
drivers-net-can-softing-softing_cs-ko_main0.c	main	1
drivers-net-can-softing-softing-ko_main0.c	main	3
drivers-net-can-spi-mcp251x-ko_main0.c	main	2
drivers-net-can-usb-ems_usb-ko_main0.c	main	2
drivers-net-can-usb-esd_usb2-ko_main0.c	main	2
drivers-net-can-usb-gs_usb-ko_main0.c	main	3
drivers-net-can-usb-kvaser_usb-ko_main0.c	main	2
drivers-net-can-usb-peak_usb-peak_usb-ko_main0.c	main	0
drivers-net-can-usb-usb_8dev-ko_main0.c	main	3
drivers-net-can-vcan-ko_main0.c	main	0
drivers-net-can-xilinx_can-ko_main0.c	main	1
drivers-net-dsa-bcm_sf2-ko_main0.c	main	3
drivers-net-dsa-mv88e6xxx_drv-ko_main0.c	main	0
drivers-net-dummy-ko_main0.c	main	1
drivers-net-eql-ko_main0.c	main	2
drivers-net-ethernet-3com-3c574_cs-ko_main0.c	main	3
drivers-net-ethernet-3com-3c589_cs-ko_main0.c	main	3
drivers-net-ethernet-3com-3c59x-ko_main0.c	main	3
drivers-net-ethernet-3com-typhoon-ko_main0.c	main	3
drivers-net-ethernet-8390-8390-ko_main0.c	main	2
drivers-net-ethernet-8390-axnet_cs-ko_main0.c	main	3
drivers-net-ethernet-8390-ne2k-pci-ko_main0.c	main	1
drivers-net-ethernet-8390-pcnet_cs-ko_main0.c	main	2
drivers-net-ethernet-adaptec-starfire-ko_main0.c	main	4
drivers-net-ethernet-agere-et131x-ko_main0.c	main	3
drivers-net-ethernet-alteon-acenic-ko_main0.c	main	2
drivers-net-ethernet-altera-altera_tse-ko_main0.c	main	3
drivers-net-ethernet-amd-amd8111e-ko_main0.c	main	3
drivers-net-ethernet-amd-nmclan_cs-ko_main0.c	main	3
drivers-net-ethernet-amd-pcnet32-ko_main0.c	main	3
drivers-net-ethernet-amd-xgbe-amd-xgbe-ko_main0.c	main	4
drivers-net-ethernet-apm-xgene-xgene-enet-ko_main0.c	main	0
drivers-net-ethernet-atheros-alx-alx-ko_main0.c	main	3
drivers-net-ethernet-atheros-atl1c-atl1c-ko_main0.c	main	3
drivers-net-ethernet-atheros-atl1e-atl1e-ko_main0.c	main	3
drivers-net-ethernet-atheros-atlx-atl1-ko_main0.c	main	3
drivers-net-ethernet-atheros-atlx-atl2-ko_main0.c	main	3
drivers-net-ethernet-broadcom-b44-ko_main0.c	main	3
drivers-net-ethernet-broadcom-bnx2-ko_main0.c	main	5
drivers-net-ethernet-broadcom-bnx2x-bnx2x-ko_main0.c	main	2
drivers-net-ethernet-broadcom-cnic-ko_main0.c	main	6
drivers-net-ethernet-broadcom-genet-genet-ko_main0.c	main	3
drivers-net-ethernet-broadcom-tg3-ko_main0.c	main	1
drivers-net-ethernet-brocade-bna-bna-ko_main0.c	main	3
drivers-net-ethernet-cadence-at91_ether-ko_main0.c	main	1
drivers-net-ethernet-cadence-macb-ko_main0.c	main	3
drivers-net-ethernet-calxeda-xgmac-ko_main0.c	main	3
drivers-net-ethernet-chelsio-cxgb3-cxgb3-ko_main0.c	main	5
drivers-net-ethernet-chelsio-cxgb4-cxgb4-ko_main0.c	main	7
drivers-net-ethernet-chelsio-cxgb4vf-cxgb4vf-ko_main0.c	main	2
drivers-net-ethernet-chelsio-cxgb-cxgb-ko_main0.c	main	1
drivers-net-ethernet-cisco-enic-enic-ko_main0.c	main	3
drivers-net-ethernet-dec-tulip-de2104x-ko_main0.c	main	3
drivers-net-ethernet-dec-tulip-de4x5-ko_main0.c	main	3
drivers-net-ethernet-dec-tulip-dmfe-ko_main0.c	main	3
drivers-net-ethernet-dec-tulip-uli526x-ko_main0.c	main	3
drivers-net-ethernet-dec-tulip-winbond-840-ko_main0.c	main	3
drivers-net-ethernet-dec-tulip-xircom_cb-ko_main0.c	main	3
drivers-net-ethernet-dlink-dl2k-ko_main0.c	main	3
drivers-net-ethernet-dlink-sundance-ko_main0.c	main	3
drivers-net-ethernet-dnet-ko_main0.c	main	3
drivers-net-ethernet-ec_bhf-ko_main0.c	main	2
drivers-net-ethernet-emulex-benet-be2net-ko_main0.c	main	5
drivers-net-ethernet-ethoc-ko_main0.c	main	3
drivers-net-ethernet-fealnx-ko_main0.c	main	3
drivers-net-ethernet-fujitsu-fmvj18x_cs-ko_main0.c	main	2
drivers-net-ethernet-hp-hp100-ko_main0.c	main	3
drivers-net-ethernet-icplus-ipg-ko_main0.c	main	4
drivers-net-ethernet-intel-e1000-e1000-ko_main0.c	main	3
drivers-net-ethernet-intel-e100-ko_main0.c	main	3
